,general_information__brand,general_information__model_clean,mileage,transmission,energy_consumption__emission_class,energy_consumption__fuel,link,energy_consumption__co2_emissions,general_information__warranty,vehicle_history__year,price,vehicle_age,make,mileage_per_year,model_encoded,model_rank_per_year
3013,volkswagen,amarok,7500.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/amarok/double-cab-amarok-aventura-30l-tdi-177kw-240ch-10v-auto-4x4-permanent/id/4864582,267.0,12.0,2025,61990.0,1,volkswagen amarok,7500.0,45529.0,45529.0
3014,volkswagen,caddy life,10.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/caddy-life/cargo/id/4863474,120.0,24.0,2025,29990.0,1,volkswagen caddy life,10.0,19913.333333333332,19913.333333333332
3015,volkswagen,golf gti,34327.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-tsi-245-dsg-black-style-pano-gps-pro-matrix-alu19-estoril/id/4863832,0.0,3.0,2024,49714.0,2,volkswagen golf gti,17163.5,33412.08620689655,16706.043103448275
3016,volkswagen,golf gti,41428.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-tsi-245-dsg-black-style-gps-pro-harman-sound-led-alu18/id/4863922,149.0,3.0,2022,46980.0,4,volkswagen golf gti,10357.0,33908.58064516129,8477.145161290322
3017,volkswagen,golf gti,33455.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-tsi-245-dsg-leather-navi-discover-media-iq-led-lights-camera-harmankardon/id/4863984,0.0,3.0,2023,54073.0,3,volkswagen golf gti,11151.666666666666,33543.642857142855,11181.214285714284
3018,volkswagen,golf gti,28926.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-tsi-300-dsg-clubsport-discover-pro-navi-iq-led-lights-panoroof-19-estoril/id/4864086,0.0,3.0,2023,58833.0,3,volkswagen golf gti,9642.0,33543.642857142855,11181.214285714284
3019,volkswagen,golf,14990.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/vii-variant-business-premium-kit-hiver/id/4861416,125.0,24.0,2025,37490.0,1,volkswagen golf,14990.0,23653.36048879837,23653.36048879837
3020,volkswagen,golf variant,50000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/golf-variant/20-tdi-dsg-carplayergo-confort1-propgarantie/id/4862095,124.0,12.0,2024,27950.0,2,volkswagen golf variant,25000.0,19696.924242424244,9848.462121212122
3021,volkswagen,golf variant,55992.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-variant/15-tsi-life-lederalcantara-led-gps-pdc-cam-head-up-keyless-blis-verw-zetels-acc/id/4862048,125.0,12.0,2021,21190.0,5,volkswagen golf variant,11198.4,20083.333333333332,4016.6666666666665
3022,volkswagen,golf gti,129128.0,automatic,Euro 5,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-tsi-edition-adidas-dsg-carnet-bi-xenon-navi/id/4862217,125.0,0.0,2011,14990.0,15,volkswagen golf gti,8608.533333333333,34290.34426229508,2286.022950819672
3024,volkswagen,caddy maxi,46400.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/caddy-maxi-life/caddy-maxi-7-seater-15-l-84-kw-tsi-eu6-front-wheel-drive-7-speed-dsg-wheelbase-2-970-mm/id/4862511,134.0,24.0,2021,32490.0,5,volkswagen caddy maxi,9280.0,29108.51923076923,5821.703846153846
3025,volkswagen,caddy maxi,6000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volkswagen/caddy-maxi/ehybrid-maxi-style-7-zits-ehybrid-opf-eu6-115pk-85kw-lange-wielbasis/id/4862519,11.0,12.0,2025,44990.0,1,volkswagen caddy maxi,6000.0,30784.5,30784.5
3026,volkswagen,golf variant,50000.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/golf-variant/20-tdi-dsg-carplayergo-confort1-propgarantie/id/4860654,124.0,12.0,2024,27950.0,2,volkswagen golf variant,25000.0,20442.950819672133,10221.475409836066
3027,volkswagen,golf,34819.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/viii-life-bus-15-etsi-150pk-dsg/id/4861035,128.0,12.0,2023,26950.0,3,volkswagen golf,11606.333333333334,23679.48888888889,7893.162962962963
3028,volkswagen,caddy,20706.0,manual,Euro 6d,petrol,https://gocar.be/en/van/volkswagen/caddy/van-15l-tsi-114-pk-parkeersensoren-cruise-control/id/4861251,145.0,12.0,2023,19970.0,3,volkswagen caddy,6902.0,22890.944444444445,7630.314814814815
3029,volkswagen,crafter,69420.0,manual,Euro 6d,diesel,https://gocar.be/en/van/volkswagen/crafter/35-fourgon-mwb-hr-crafter-35-bestelwagen-l3h3-3640-mm-20-tdi-eu6-scr-fwd-bmt-102pk-75kw-6v/id/4860591,225.0,12.0,2022,28600.0,4,volkswagen crafter,17355.0,38171.65714285714,9542.914285714285
3030,volkswagen,rio,74190.0,manual,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/beetle-cabrio/tsi-beetle-bmt-beetle-cabriolet-12-tsi-bluemotion-perf-st/id/4860123,124.0,12.0,2016,14900.0,10,volkswagen rio,7419.0,17704.833333333332,1770.4833333333331
3031,volkswagen,golf,71500.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/viii-new-golf-variant-life-10-etsi-81-kw-110-pk-7-versnellingen-dsg/id/4859856,120.0,24.0,2021,20990.0,5,volkswagen golf,14300.0,23664.77142857143,4732.954285714286
3032,volkswagen,crafter,37135.0,manual,Euro 6d,diesel,https://gocar.be/en/van/volkswagen/crafter/30-20-tdi-l3h3-highline-aircoapp-navicruise-controlcameramf-stuurwiel/id/4859649,229.0,0.0,2022,36167.0,4,volkswagen crafter,9283.75,38320.68656716418,9580.171641791045
3033,volkswagen,golf,33654.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/viii-10-tsi-life-business-opf/id/4859859,124.0,12.0,2023,26990.0,3,volkswagen golf,11218.0,23042.32251521298,7680.77417173766
3034,volkswagen,crafter,17.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/crafter/35-fou-mwb-hr-crafter-35-bestelwagen-l3h3-3640-mm-20-tdi-eu6-scr-fwd-bmt-177pk-130kw-6v/id/4857648,251.0,24.0,2025,48390.0,1,volkswagen crafter,17.0,38171.65714285714,38171.65714285714
3035,volkswagen,caddy,52911.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/caddy/van-cargo-20tdi-75kw102cv-6v-my-way-selection/id/4858388,127.0,12.0,2023,20990.0,3,volkswagen caddy,17637.0,22254.77922077922,7418.259740259739
3036,volkswagen,california,30.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/california/t7-coast-20-tdi-150-pk-dsg-7-acc-camera-apple-carplay/id/4855973,180.0,12.0,2025,65990.0,1,volkswagen california,30.0,67617.05882352941,67617.05882352941
3037,volkswagen,caddy maxi,12308.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/caddy-maxi/caddy-maxi-20tdi-7-zitplapp-connectcamerablthpdc-a/id/4856922,156.0,12.0,2024,28990.0,2,volkswagen caddy maxi,6154.0,29108.51923076923,14554.259615384615
3038,volkswagen,california,20.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/california/t7-california-coast-20-tdi-150cv-dsg-4-seater/id/4856279,180.0,12.0,2025,65990.0,1,volkswagen california,20.0,67617.05882352941,67617.05882352941
3039,volkswagen,golf variant,18000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-variant/golf-variant-10-bluemotion-technology/id/4856587,125.0,0.0,2023,22500.0,3,volkswagen golf variant,6000.0,20442.950819672133,6814.316939890711
3040,volkswagen,caddy,9709.0,manual,Euro 6d,petrol,https://gocar.be/en/van/volkswagen/caddy/van-15tsi-84kw114cv-6v/id/4856352,145.0,12.0,2024,21990.0,2,volkswagen caddy,4854.5,22890.944444444445,11445.472222222223
3041,volkswagen,caddy,37190.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/caddy/van-20tdi-75kw102cv-6v/id/4856351,127.0,12.0,2024,20990.0,2,volkswagen caddy,18595.0,22890.944444444445,11445.472222222223
3042,volkswagen,rio,84200.0,manual,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/beetle-cabrio/tsi-12-sound-special-top-onderhouden/id/4854598,127.0,0.0,2017,18600.0,9,volkswagen rio,9355.555555555555,17885.0,1987.2222222222222
3043,volkswagen,crafter,67495.0,manual,Euro 6b,diesel,https://gocar.be/en/van/volkswagen/crafter/20-tdi-177pk-laadbrugklep-dhollandia-lengte4-ac/id/4855587,208.0,12.0,2018,24999.0,8,volkswagen crafter,8436.875,38171.65714285714,4771.457142857143
3044,volkswagen,arteon,112771.0,manual,Euro 6c,diesel,https://gocar.be/en/cars/volkswagen/arteon/20-tdi-scr-elegance-drive-nappa-ledercuir-led-gps-pdc-cam-pano-dynaudio-keyless-blis-massverw-zetels-blis-acc/id/4854142,148.0,12.0,2019,21790.0,7,volkswagen arteon,16110.142857142857,32807.181818181816,4686.74025974026
3046,volkswagen,golf gti,52511.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-tsi-245cv-dsg-full-options/id/4852910,149.0,12.0,2021,27990.0,5,volkswagen golf gti,10502.2,33908.58064516129,6781.716129032257
3047,volkswagen,arteon,70479.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/arteon/20-tdi-150cv-scr-r-line-edition-full-options/id/4852966,102.0,12.0,2020,25990.0,6,volkswagen arteon,11746.5,32033.484848484848,5338.914141414141
3048,volkswagen,golf variant,104000.0,manual,Euro 5,petrol,https://gocar.be/en/cars/volkswagen/golf-variant/14i-12-moismaanden-garantie/id/4848631,125.0,12.0,2011,6450.0,15,volkswagen golf variant,6933.333333333333,20442.950819672133,1362.863387978142
3049,volkswagen,golf,50088.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/viii-10-etsi-110-pk-dsg-automaat/id/4842800,123.0,12.0,2023,25500.0,3,volkswagen golf,16696.0,23042.32251521298,7680.77417173766
3050,volkswagen,crafter,106160.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/crafter/bestel-35-l4h3-prijs-27900eur-btw/id/4841231,245.0,12.0,2023,33759.0,3,volkswagen crafter,35386.666666666664,36558.166666666664,12186.055555555555
3051,volkswagen,crafter,80232.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/crafter/pick-up-35-l3-fwd/id/4841235,198.0,12.0,2019,22869.0,7,volkswagen crafter,11461.714285714286,38320.68656716418,5474.383795309169
3052,volkswagen,caddy,31760.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/volkswagen/caddy/n-a/id/4840966,125.0,0.0,2020,16950.0,6,volkswagen caddy,5293.333333333333,22890.944444444445,3815.1574074074074
3053,volkswagen,caddy,7118.0,manual,Euro 6d,petrol,https://gocar.be/en/van/volkswagen/caddy/van-garantiesensoren-ahout-inlegaircotopwaybe/id/4837135,145.0,12.0,2024,23990.0,2,volkswagen caddy,3559.0,23152.14285714286,11576.07142857143
3054,volkswagen,caddy,4835.0,manual,Euro 6d,petrol,https://gocar.be/en/van/volkswagen/caddy/van-cargobluetoothclimcruise-controlplancher-bois/id/4835857,145.0,12.0,2024,22490.0,2,volkswagen caddy,2417.5,22254.77922077922,11127.38961038961
3055,volkswagen,caddy maxi,13660.0,automatic,Euro 6d,petrol,https://gocar.be/en/van/volkswagen/caddy-maxi/van-fourgon-maxiboite-autocarplaygalerie-de-toit/id/4835854,131.0,12.0,2024,27990.0,2,volkswagen caddy maxi,6830.0,30408.48275862069,15204.241379310344
3056,volkswagen,caddy maxi,2491.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volkswagen/caddy-maxi/ehybrid-caddy-style-maxi-7p-15tsi-phev-plug-in-lange-wielbasis-naviapp-connectblthcruisepdcalcantaradigital-dashboard/id/4836428,12.0,12.0,2025,43990.0,1,volkswagen caddy maxi,2491.0,29108.51923076923,29108.51923076923
3057,volkswagen,golf gti,66000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/performance-dsg-panodak-66000km/id/4838212,125.0,12.0,2016,23500.0,10,volkswagen golf gti,6600.0,34138.92537313433,3413.8925373134325
3058,volkswagen,caddy maxi,63815.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/caddy-maxi/caddy-maxi-darkcool-7-seater-wheelbase-3006mm-engine-14-l-tsi-eu6-bmt-96kw-gearbox-6-gear-manual-gearbox/id/4836306,168.0,12.0,2019,21990.0,7,volkswagen caddy maxi,9116.42857142857,30408.48275862069,4344.068965517241
3061,volkswagen,golf variant,66000.0,manual,Euro 5,petrol,https://gocar.be/en/cars/volkswagen/golf-variant/golf-14-tsi-essence-66000-km-12-mois-garantie/id/4833148,125.0,0.0,2010,7690.0,16,volkswagen golf variant,4125.0,19696.924242424244,1231.0577651515152
3062,volkswagen,caddy,77488.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/caddy/carplaycameracapteurs-avarclimregul-tvac/id/4832241,141.0,12.0,2023,22990.0,3,volkswagen caddy,25829.333333333332,22218.133333333335,7406.044444444445
3063,volkswagen,golf,80337.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/vii-golf-variant-join-15-tsi-bluemotion-96-kw-130-ch-6-vitesses-manuel/id/4833942,113.0,12.0,2019,16950.0,7,volkswagen golf,11476.714285714286,23775.374741200827,3396.4821058858324
3064,volkswagen,arteon,113934.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/arteon/20tdi-r-line-shooting-brake-d/id/4830374,111.0,12.0,2022,31500.0,4,volkswagen arteon,28483.5,32457.02564102564,8114.25641025641
3065,volkswagen,golf gti,15750.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/clubsport-pano-matrix-hk-hud/id/4830014,172.0,12.0,2023,38250.0,3,volkswagen golf gti,5250.0,33543.642857142855,11181.214285714284
3066,volkswagen,golf,50000.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/viii-golf-wagon-life-10-l-tsi-gpf-81-kw-110-ps-6-speed/id/4829947,108.0,12.0,2024,22990.0,2,volkswagen golf,25000.0,23664.77142857143,11832.385714285714
3067,volkswagen,golf variant,86365.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-variant/15-etsi-150pk-dsg-style-navigatie-apple-carplayandroid-auto-climate-control-camera-parkeersensoren-park-assist-adaptive-cruise-control-wegklapbare-trekhaak-stoel-en-stuurverwarming-climatronic-virtual-cockpit/id/4829049,132.0,0.0,2022,26890.0,4,volkswagen golf variant,21591.25,20464.927536231884,5116.231884057971
3068,volkswagen,caddy,26457.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/caddy/van-cargo-20tdi-75kw102cv-6v-my-way-selection/id/4829943,127.0,12.0,2024,20990.0,2,volkswagen caddy,13228.5,22890.944444444445,11445.472222222223
3069,volkswagen,caddy,43400.0,manual,Euro 6d,diesel,https://gocar.be/en/van/volkswagen/caddy/20-tdi-airco-schuifdeur/id/4830026,125.0,0.0,2022,17950.0,4,volkswagen caddy,10850.0,22254.77922077922,5563.694805194805
3070,volkswagen,golf,10000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volkswagen/golf-viii-gte/golf-gte-15-tsi-ehybrid-130-kw-177-pk-6-versnellingen-dsg/id/4828796,9.0,12.0,2024,46990.0,2,volkswagen golf,5000.0,23664.77142857143,11832.385714285714
3071,volkswagen,caddy,39500.0,manual,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/caddy/caddy-winvan-caddy-90-crd-m6/id/4828144,127.0,12.0,2020,24990.0,6,volkswagen caddy,6583.333333333333,22636.172413793105,3772.6954022988507
3072,volkswagen,caddy maxi,69650.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/caddy-maxi/15-tsl-115pk-dsg-7-zit-sensoren-va-trekhaak/id/4828148,158.0,12.0,2021,26250.0,5,volkswagen caddy maxi,13930.0,30784.5,6156.9
3073,volkswagen,caddy,86000.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/volkswagen/caddy/14-l-benzine-7-zitplaatsen-apple-car-play/id/4828329,151.0,12.0,2019,20250.0,7,volkswagen caddy,12285.714285714286,23152.14285714286,3307.448979591837
3074,volkswagen,caddy,97000.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/caddy/van-caddy-cargo-motor-20-l-tdi-eu6-scr-75-kw-getriebe-6-gang-schaltgetriebe-radstand-korte-wielbasis/id/4828135,119.0,12.0,2021,15990.0,5,volkswagen caddy,19400.0,22636.172413793105,4527.234482758621
3075,volkswagen,golf,72818.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/viii-life-business-premium-10-etsi-110-pk-dsg-automaat/id/4827827,123.0,12.0,2023,21990.0,3,volkswagen golf,24272.666666666668,23653.36048879837,7884.453496266124
3076,volkswagen,caddy,17773.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/caddy/van-garantiesensoren-aaircohout-inlegtopwaybe/id/4828102,127.0,12.0,2024,22990.0,2,volkswagen caddy,8886.5,22890.944444444445,11445.472222222223
3077,volkswagen,golf,54850.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volkswagen/golf-viii-gte/14-ehybrid-dsg-phev-245pk-full-led-keyless/id/4828147,27.0,12.0,2022,26950.0,4,volkswagen golf,13712.5,23679.48888888889,5919.872222222222
3078,volkswagen,golf,38966.0,manual,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/viii-garantiegpscarplaysensorencameratopwaybe/id/4827444,125.0,12.0,2023,22990.0,3,volkswagen golf,12988.666666666666,23775.374741200827,7925.124913733609
3079,volkswagen,caddy,119593.0,manual,Euro 6b,diesel,https://gocar.be/en/van/volkswagen/caddy/van-garantiesensoren-aaircoradio75pktopwaybe/id/4828103,146.0,12.0,2020,12900.0,6,volkswagen caddy,19932.166666666668,22218.133333333335,3703.0222222222224
3080,volkswagen,crafter,24000.0,manual,Euro 6d,diesel,https://gocar.be/en/van/volkswagen/crafter/35-fourgon-mwb-hr-crafter-35-panel-van-20-l-103-kw-front-wheel-drive-6-speed-wheelbase-3-640-mm/id/4827565,103.0,12.0,2023,38790.0,3,volkswagen crafter,8000.0,37869.93939393939,12623.31313131313
3081,volkswagen,golf gti,57500.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-tsi-dsg-navi-camera-trekhaak/id/4827861,168.0,12.0,2021,27950.0,5,volkswagen golf gti,11500.0,33908.58064516129,6781.716129032257
3082,volkswagen,arteon,89984.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/arteon/20-diesel-autom-pano-apple-carplay-topstaat/id/4826739,116.0,0.0,2019,24990.0,7,volkswagen arteon,12854.857142857143,32457.02564102564,4636.717948717948
3083,volkswagen,crafter,113524.0,manual,Euro 6,diesel,https://gocar.be/en/van/volkswagen/crafter/35-crafter-50-chassis-l4-sc-4490-mm-20-tdi-eu6-scr-rwd-bmt-122pk-90kw-6v/id/4825567,232.0,12.0,2020,30999.0,6,volkswagen crafter,18920.666666666668,36558.166666666664,6093.027777777777
3084,volkswagen,golf gti,13480.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-tsi-dsg-facelift-20-tsi-dsg-facelift-carplay-gps-camera-pdc-cruise-acc-alu/id/4822993,164.0,0.0,2024,39995.0,2,volkswagen golf gti,6740.0,34290.34426229508,17145.17213114754
3085,volkswagen,arteon,12000.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volkswagen/arteon/arteon-sb-20-tdi-scr-elegance-dsg-navi-etat-news/id/4824423,125.0,14.0,2024,36999.0,2,volkswagen arteon,6000.0,31676.25,15838.125
3086,volkswagen,golf,23386.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/viii-automaat110pksensorencameracarplaytopwaybe/id/4824435,120.0,12.0,2024,26990.0,2,volkswagen golf,11693.0,23664.77142857143,11832.385714285714
3087,volkswagen,caddy,7378.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/caddy/15-tsi/id/4823824,153.0,12.0,2024,31599.0,2,volkswagen caddy,3689.0,22254.77922077922,11127.38961038961
3088,volkswagen,golf variant,130067.0,manual,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/volkswagen/golf-variant/10-tsi-join/id/4823973,134.0,12.0,2018,11099.0,8,volkswagen golf variant,16258.375,20364.783333333333,2545.5979166666666
3089,volkswagen,arteon,56068.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/volkswagen/arteon/20-tdi-r-line/id/4823968,142.0,12.0,2020,26699.0,6,volkswagen arteon,9344.666666666666,32033.484848484848,5338.914141414141
3090,volkswagen,arteon,81490.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volkswagen/arteon/20-tdi-r-line/id/4824333,140.0,12.0,2020,23999.0,6,volkswagen arteon,13581.666666666666,32601.85714285714,5433.642857142857
3091,volkswagen,crafter,40261.0,automatic,Euro 6d,diesel,https://gocar.be/en/van/volkswagen/crafter/177pk-automaat-l3h3-l2h2-highline-airco-app-connect-acc-camera-trekhaak/id/4821888,256.0,0.0,2023,45363.0,3,volkswagen crafter,13420.333333333334,38171.65714285714,12723.885714285714
3093,volkswagen,golf gti,50000.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-tsi-clubsport-dsg-12-mois-de-garantie/id/4821113,151.0,0.0,2021,31000.0,5,volkswagen golf gti,10000.0,33543.642857142855,6708.728571428571
3094,volkswagen,golf gti,34375.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/viii-golf-20tsi-gti-clubsport-300pk-pano-daksportseatsnaviapp-connectblthzetelverwarmingcruise/id/4821293,151.0,12.0,2022,34985.0,4,volkswagen golf gti,8593.75,33543.642857142855,8385.910714285714
3095,volkswagen,golf gti,27280.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/golf-gti/20-benzine-automaat-dsg-245pk/id/4820126,164.0,12.0,2024,36294.0,2,volkswagen golf gti,13640.0,33908.58064516129,16954.290322580644
3096,volkswagen,golf variant,96822.0,manual,Euro 6b,petrol,https://gocar.be/en/cars/volkswagen/golf-variant/all-star/id/4820180,115.0,12.0,2017,11990.0,9,volkswagen golf variant,10758.0,20442.950819672133,2271.43897996357
3097,volkswagen,golf,20000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volkswagen/golf-sw/vii-life-variant-15-etsi-dsgharman-kardontoit-pano/id/4818928,124.0,12.0,2025,30990.0,1,volkswagen golf,20000.0,23653.36048879837,23653.36048879837
